Orbital Period(Hr),Eccentricity,Transit_duration(Hr),Transist dept(ppm),Planet star radius ratio,Planet radius (Earth Radius),Orbital Semi major axis(au),inclination(degree),planet star distance over star radius,stellar effective temperature(K),Stellar radius(solar radius),Stellar mass(solar mass)
372.16478,0,11.288,2070,0.046078,5.68,1.0793,89.95,170.8,6194,1.129,1.208
372.30881,0,3.874,535,0.021177,2.09,1.0083,89.95,744.1,5966,0.904,0.987
372.37369,0,12.33,666,0.023812,2.68,1.0466,89.95,225.5,6109,1.029,1.099
372.54353,0,21.83,1110,0.812072,74.14,0.9858,87.66,42.4,5561,0.836,0.919
372.62637,0,18.52,542,0.021943,2.38,1.0472,89.95,133.8,6014,0.993,1.101
372.72688,0,12.751,332,0.019959,3.52,1.1166,89.38,103.7,6148,1.615,1.334
372.76888,0,23.27,1160,0.037443,3.66,0.9978,89.15,61.2,5800,0.894,0.951
372.94844,0,13.879,254,0.014785,1.34,0.9809,89.95,189,5763,0.827,0.903
373.41509,0,6.617,1810,0.038118,2.55,0.856,89.95,447,4236,0.612,0.599
373.43233,0,16.5,167,0.011871,1.48,0.9997,89.95,174.4,6146,1.141,0.954
373.60683,0,8.752,535,0.022031,2.5,1.0494,89.88,273,6184,1.038,1.1
373.72257,0,14.21,471,0.609829,67.13,1.0309,88.24,47.8,6004,1.008,1.043
373.74691,0,28.37,622,0.025691,2.65,1.0238,89.21,60.2,6131,0.945,1.023
373.74856,0,28.18,798,0.035859,4.45,1.0842,88.24,35.9,6343,1.137,1.213
373.8716,0,16.78,383,0.017978,2.19,0.9523,89.92,168.1,5846,1.116,0.821
373.89398,0,27.66,730,0.032878,2.51,0.8885,88.57,38.5,5263,0.699,0.668
374.05697,0,22.53,961,0.027834,2.34,0.9643,89.95,129.7,5302,0.771,0.865
374.318792,0,5.96,1540000,2.732772,243.21,0.9836,89.95,1745,5997,0.815,0.904
374.41813,0,17.9,430,0.019694,2.42,1.0739,89.95,134.9,6195,1.124,1.178
374.514471,0,6.629,441000,1.106412,139.55,1.0721,89.95,788,6446,1.155,1.17
374.51648,0,6.088,907000,0.941516,73.1,0.937,89.95,912,5714,0.711,0.78
374.59003,0,15.19,268,0.014807,1.34,0.946,89.95,190.9,5497,0.827,0.806
374.71687,0,52.986,1130,0.050441,5.56,0.9756,87.09,19.763,5768,1.009,0.881
374.80095,0,10.691,144,0.011319,1.53,0.9861,89.87,229,5804,1.234,0.909
374.878133,0,10.556,915,0.028862,4.27,1.0525,89.84,221.6,5636,1.354,1.103
374.92478,0,18.05,610,0.022168,1.67,0.8955,89.95,152.5,4407,0.69,0.681
374.939991,0,17.0849,235,0.014694,4.67,1.1289,89.72,131.986283,5382,2.909,1.363
375.17737,0,20.52,1230,0.032567,3.64,1.059,89.83,132.7,6089,1.024,1.125
375.408923,0,11.438,87.3,0.009063,4.48,1.5434,89.86,215.4,11357,4.528,3.472
376.24253,0,4.064,186,0.012568,1.32,1.0124,89.95,677,5916,0.96,0.976
376.37989,0,13.99,1140,0.031308,3.26,1.0287,89.91,202.5,6231,0.955,1.025
376.554588,0,3.182,481,0.020044,2,1.0227,89.95,918,5926,0.913,1.004
376.934014,0,4.28,382,0.018892,2.13,0.991,89.95,525,6074,1.034,0.913
377.311149,0,3.33,804,0.026277,2.56,1.0168,89.95,825,5897,0.891,0.983
377.501257,0,11.98,541,0.021072,2.16,1.0357,89.99,245.7,5751,0.94,1.038
377.67241,0,15.82,515,0.020414,1.37,0.8667,89.97,185.04,5031,0.615,0.608
377.88909,0,9.259,92.8,0.00902,3.17,1.3905,89.95,312.5,9030,3.218,2.505
378.65484,0,11.3,248,0.014468,1.53,1.0238,89.94,252,6000,0.97,0.996
378.7064396,,14.66,,,,,,,,,
378.9313911,,14.11,,,,,,,,,
379.08202,0,33.87,1610,0.228834,23.99,1.0412,87.66,28.9,5982,0.96,1.047
379.11996,0,7.22,1110,0.030977,2.74,0.9902,89.92,366,5546,0.81,0.907
379.42818,0,11.24,404,0.018342,1.89,1.0262,90,263,5947,0.945,1
379.63135,0,16.78,1040,0.029023,1.67,0.8544,89.95,176.512,4847,0.527,0.575
379.65261,0,19.04,82.3,0.00841,1.2,0.9747,89.95,150.6,6471,1.302,0.855
379.67276,0,9.662,254,0.014816,1.33,0.9933,89.94,291,6156,0.824,0.906
380.03903,0,18.5,789,0.026406,2.36,0.9929,89.77,135.6,5477,0.818,0.905
380.294204,0,12.351,731,0.025314,2.27,0.9265,89.86,208,5518,0.822,0.733
380.39474,0,10.775,603,0.022564,1.84,0.9626,89.95,274.2,5772,0.745,0.823
381.18654,0,9.73,985,0.028557,2.29,0.9537,89.95,282,4977,0.734,0.799
381.37504,0,16.57,287,0.015559,1.24,0.9548,89.95,167.5,5513,0.729,0.796
381.782641,0,4.52,368,0.222932,55.75,1.1108,89.5,138.2,6056,2.29,1.252
381.850599,0,4.772,1700,0.037911,3.59,1.026,89.95,582,5485,0.867,0.986
381.85852,0,16.121,363,0.016941,8.3,1.0472,89.99,184,4959,4.486,1.049
381.97977,0,15.7,900,0.027038,1.55,0.8367,89.95,186.5,3761,0.526,0.535
382.30306,0,8.83,226,0.014323,4.05,1.1324,89.87,271.21,5993,2.59,1.323
382.5891,0,11.7,298,0.015918,2.15,1.0393,89.99,253.7,6337,1.239,1.019
383.00806,0,9.71,632,0.022812,2.2,1.0256,89.95,308,5750,0.882,0.98
383.10017,0,8.8,579,0.022087,2.18,1.0285,89.95,337,6011,0.902,0.988
383.26217,0,4.84,448,0.018923,1.57,0.9285,89.95,610,5074,0.761,0.725
383.43595,0,11.059,1230,0.031843,2.53,0.959,89.99,273.2,5576,0.729,0.823
383.61248,0,12.263,619,0.023301,2.3,1.0294,89.95,217.7,6011,0.902,0.988
383.85362,0,9.76,423,0.019659,2.78,1.1395,89.95,249,6675,1.293,1.336
383.937324,0,2.884,628,0.022551,7.9,1.1206,90,1040,5216,3.207,1.27
384.0257068,,14.56,,,,,,,,,
384.09781,0,12.55,100,0.009146,1.63,1.0068,90,236,5884,1.628,0.921
384.356448,0,3.872,716,0.027912,3.03,1.0366,89.89,441,5903,0.994,1.005
384.37706,0,15.139,1200,0.038788,50.93,1.2098,89.49,100.3,4859,12.023,1.594
384.558321,0,4.76,1330,0.043743,14.33,1.0318,89.8,270,5078,3,0.989
384.6961,0,6.167,787,0.026101,1.78,0.8823,89.95,421,4228,0.623,0.618
384.847556,0,9.969,190,0.012491,1.09,0.994,89.99,298.1,5579,0.798,0.892
384.92275,0,9.98,185,0.012599,1.64,0.9595,89.94,286,6070,1.191,0.794
385.29212,0,19.417,219,0.013645,1.57,1.007,89.95,153.7,6440,1.053,0.916
385.39743,0,21.69,132,0.010898,1.59,1.028,89.7,111.8,5676,1.336,0.974
385.593209,0,2.799,283,0.01597,2.37,1.0549,89.95,896,6205,1.358,1.05
385.858683,0,12.071,548,0.024721,3.23,1.1068,89.61,129.4,6551,1.195,1.215
385.97241,0,12.167,162,0.011971,1.72,1.0967,89.88,220,6732,1.316,1.185
386.2240091,,4.93,,,,,,,,,
386.35444,0,9.594,130,0.011133,1.43,1.0569,89.82,223,6165,1.177,1.051
386.370512,0,11.007,1340,0.032485,2.96,0.9712,90,276.9,5119,0.834,0.818
386.39833,0,8.519,748,0.024773,2.2,0.9651,89.95,341,5284,0.812,0.804
386.59946,0,3.305,381,0.017991,1.89,1.0523,89.95,886,6137,0.963,1.038
386.6030528,0,6.8057,24900,0.240528,41.5,1.0719,89.95,332,5543,1.58,1.103
386.62189,0,17.72,193,0.012757,1.44,1.041,89.95,166.7,6085,1.033,1.006
386.78734,0,15.51,744,0.025317,2.34,0.9641,89.84,172.7,5425,0.847,0.796
386.828262,0,5.045,1020,0.037095,6.54,1.11,89.77,240,6384,1.615,1.216
387.56519,0,13.28,1080,0.036134,4.02,1.0678,89.51,107.8,6289,1.02,1.075
388.0388485,,4.44,,,,,,,,,
388.048463,0,3.456,150,0.011183,3,1.1326,89.95,851,5779,2.46,1.29
388.519605,0,10.613,151,0.011534,2.3,1.0998,89.89,249.3,6164,1.825,1.173
388.67155,0,11.701,371,0.017278,1.49,0.9976,89.95,257.7,5354,0.788,0.884
389.14115,0,7.93,347,0.017136,1.67,1.0198,89.95,379.7,6043,0.894,0.933
389.169027,0,3.759,513,0.020338,15.36,1.2871,89.95,789,5075,6.918,1.875
389.2807504,,12.52,,,,,,,,,
389.316341,0,5.49,2600,0.263929,27.61,1.0162,89.68,212,5731,0.958,0.921
389.875816,0,3.336,2130,0.043549,3.76,1.0021,89.96,777,5289,0.79,0.886
390.40832,0,7.916,252,0.014418,0.63,0.7839,89.95,382,3659,0.4,0.42
391.33068,0,12.37,277,0.015737,1.68,1.0467,89.86,212.5,6428,0.977,0.998
391.420272,0,3.84,237,0.015559,1.61,1.0291,89.91,490,6032,0.949,0.948
392.47291,0,7.867,346,0.018505,5.46,1.1814,89.83,258,6626,2.704,1.426
392.49728,0,10.53,1060,0.029651,2.82,1.0394,89.95,289.3,5737,0.872,0.969
392.50115,0,9.88,391,0.017596,1.9,1.0021,89.95,303.9,5128,0.988,0.87
392.601892,0,3.21,779,0.027389,2.25,0.9879,89.94,691,5307,0.753,0.843
392.72811,0,12.48,500,0.020827,1.85,1.0047,89.95,220.2,5701,0.815,0.877
392.8927563,,4.93,,,,,,,,,
392.94247,0,11.055,120,0.010146,1.6,1.0123,90,274,6596,1.44,0.895
393.34331,0,9.481,1750,0.03754,2.27,0.8785,89.95,318,3994,0.554,0.583
393.946106,0,6.012,748,0.035803,18.07,1.1118,89.95,183.1,4888,4.622,1.179
393.95608,0,13.89,482,0.021034,2.27,1.0722,89.8,176.9,6217,0.989,1.056
394.6249514,0,24.108,2010,0.041298,7.79,1.1088,89.84,123.3,5910,1.727,1.164
394.6781627,0,6.05443,253000,0.575438,52.16,0.9797,89.94,700.91,5780,0.83,0.803
395.07333,0,7.844,645,0.02144,230.33,1.2548,90,393,3599,98.38,1.688
395.13138,0,21.291,126,0.010265,0.97,1.0016,89.8,128.2,5060,0.869,0.856
395.23753,0,18.494,1300,0.034486,3.17,1.0311,89.73,134,5648,0.841,0.939
395.94327,0,16.09,1510,0.034141,2.53,0.9443,89.95,193.3,4596,0.678,0.714
396.048721,0,16.376,932,0.042957,13.52,1.1619,89.16,67,5327,2.882,1.332
396.349253,0,2.685,413,0.018773,2.39,1.12,89.95,1148,6495,1.168,1.19
397.3958488,0,6.1014,29800,0.434087,64.56,1.0394,89.83,398.4,5544,1.362,0.946
397.499229,0,8.019,2630,0.048886,6.57,1.1541,89.95,330,6423,1.231,1.296
397.72733,0,11.683,233,0.01394,1.48,1.0781,90,263.7,6032,0.973,1.055
397.73699,0,11.76,1130,0.03635,3.05,0.9466,89.64,140.1,5313,0.768,0.714
397.73781,0,13.08,461,0.019753,2.2,1.0889,89.95,233.7,6194,1.02,1.086
398.40957,0,11.486,880,0.027263,3.33,1.0914,89.95,270.5,6251,1.119,1.089
398.51312,0,5.41,249,0.014876,1.23,0.9961,89.95,494,5776,0.759,0.83
398.71694,0,21.6,894,0.252342,21.25,1.0054,88.28,40.7,5303,0.771,0.861
399.37587,0,21.25,552,0.022256,3.93,1.1026,89.74,123.2,6098,1.618,1.119
399.49671,0,5.351,139,0.010841,1.39,1.0824,89.95,575,6224,1.177,1.056
400.11482,0,12.37,113,0.009579,0.95,1.065,89.98,249,5547,0.911,1.005
401.38712,0,32.21,166,0.012456,2.04,1.0929,89.47,72.6,5858,1.498,1.08
401.5907,0,14.77,115,0.009877,1.01,1.0572,89.95,206.6,6170,0.939,0.976
401.73243,0,1.535,366,0.017514,2.88,1.0964,89.95,2026.9,5938,1.504,1.086
402.20969,0,5.298,473,0.01975,10.03,1.0899,89.95,549,4961,4.649,1.067
402.27493,0,15.67,295,0.016636,1.73,1.0699,89.75,150.3,6299,0.95,1.008
402.41511,0,5.156,781,0.025908,2.52,1.059,89.97,588,6251,0.889,0.977
403.163148,0,5.735,681,0.023645,2.49,1.0963,90,549.7,5812,0.963,1.079
403.5637828,,3.64,,,,,,,,,
404.701927,0,3.981,236,0.014234,1.94,1.1388,89.95,761,6443,1.248,1.198
405.32064,0,7.77,562,0.02136,1.34,0.8919,89.95,390,4694,0.574,0.575
405.35457,0,10.778,546,0.021319,2.11,1.0427,89.94,281.8,5650,0.906,0.92
405.6296,0,11.26,304,0.016212,1.4,1.0226,89.95,249,5583,0.79,0.865
405.65377,0,11.02,521,0.021006,2.03,1.0615,89.98,286,6102,0.887,0.968
406.29695,0,5.32,137,0.010847,1.85,1.1202,89.95,540,6031,1.566,1.132
406.45737,0,9.554,284,0.015734,1.96,1.1085,89.92,299,6217,1.141,1.095
406.496216,0,3.495,380,0.018296,1.77,1.0581,89.95,786,5847,0.884,0.956
407.14656,0,23.26,82.3,0.008994,1.18,1.0765,89.38,90.8,5845,1.198,1.001
407.59415,0,7.3,462,0.019805,2.11,1.0289,89.95,434.66,6198,0.974,0.872
407.97623,0,14.69,238,0.014297,4.63,1.3498,89.95,214.9,7612,2.968,1.969
409.2452,0,13.06,531,0.021076,2.1,1.0364,89.95,244.3,5910,0.911,0.886
409.38645,0,13.78,532,0.0204,1.78,0.9878,89.95,231,4955,0.799,0.766
409.87844,0,10.58,647,0.023376,2.72,1.1313,89.95,298.4,6167,1.064,1.149
410.11676,0,13.97,217,0.013424,1.41,1.0034,89.95,220.7,5587,0.965,0.801
410.88527,0,24.1,2060,99.230606,200346,1.5122,73.91,357,5015,18.489,2.725
410.99389,0,12.01,550,0.021318,2.09,1.0838,89.95,252,5471,0.898,1.002
411.447056,0,3.481,285,0.015683,2.86,1.1846,89.95,880,6519,1.672,1.311
411.5403964,,17.33,,,,,,,,,
411.8969,0,6.203,503,0.020929,2.61,1.1588,89.95,476,6362,1.144,1.221
412.041857,0,5.572,1960,0.039819,3.77,1.0794,89.95,584,5485,0.867,0.986
412.227551,0,4.303,820,0.025653,21.53,1.3762,89.95,738,5079,7.684,2.042
413.51856,0,10.395,391,0.018088,1.96,1.0911,90,309.3,6031,0.992,1.012
414.45008,0,19.15,730,0.03813,7.01,1.2215,88.81,54.1,7037,1.683,1.417
415.748785,0,3.313,464,0.019329,3.24,1.0584,89.95,971,5324,1.534,0.912
416.8789312,,4.45,,,,,,,,,
416.9504,0,4.026,480,0.025788,7.35,1.1834,89.95,298,5751,2.611,1.269
417.829033,0,15.05,501,0.020585,2.19,1.1157,89.92,208.3,6018,0.975,1.058
418.04355,0,10.777,482,0.02299,13.73,1.298,89.95,173.4,5110,5.469,1.668
419.21314,0,6.385,2080,0.046343,5.06,1.0986,89.95,209,5780,1,1
419.2615,0,21.53,288,0.01597,1.7,1.0308,89.78,131.6,5979,0.975,0.83
419.4596,0,13.53,132,0.010271,2.1,1.0899,89.95,239,5248,1.869,0.98
419.75224,0,4.154,754,0.025428,2.82,1.1258,89.95,749,6137,1.016,1.079
419.92898,0,14.55,234,0.013995,1.51,1.0835,89.95,223.4,6047,0.988,0.962
419.93373,0,10.29,285,0.01585,1.82,1.1253,89.95,290,6686,1.053,1.074
419.95929,0,13.86,196,0.013138,1.53,1.0432,89.95,206.1,5953,1.068,0.857
419.9750784,0,12.1687,275,0.016067,1.53,1.0328,89.8,199.062001,5316,0.872,0.834
420.9292036,0,17.3985,86000,0.480108,62.76,1.1317,89.7,195.95,6461,1.197,1.086
421.4284819,0,8.60447,96700,0.290386,54.16,1.1535,89.96,464.03,6235,1.708,1.152
421.98194,0,13.799,173,0.01219,2.02,1.2041,89.95,233.9,6760,1.515,1.314
422.255426,0,4.974,1940,0.040958,5.09,1.1357,89.95,629,6273,1.139,1.092
422.917678,0,31.274,1370,0.037343,5.89,1.1043,89.38,69.6,5796,1.444,1.004
423.73074,0,19.4,835,0.026643,2.48,1.0853,89.87,159.8,5743,0.853,0.949
424.623345,0,9.666,5130,0.073251,8.13,1.1326,89.8,232.8,6339,1.017,1.069
425.22927,0,6.76,829,0.026094,1.4,0.8802,89.95,485,3803,0.492,0.502
425.483539,0,17.856,997,0.028707,3.2,1.1546,89.99,187.2,5977,1.022,1.133
425.593391,0,3.815,238,0.014323,2.25,1.0822,89.95,757,5458,1.441,0.931
425.64971,0,11.07,171,0.012108,1.58,1.0826,89.94,283.8,6067,1.195,0.934
426.34444,0,14.139,90.2,0.008762,1.33,1.1269,89.95,232.3,6395,1.394,1.047
426.942225,0,3.965,1210,0.031713,2.32,0.9789,89.95,813,5126,0.669,0.685
427.65334,0,11.17,157,0.011533,1.97,1.0738,89.95,266.9,5325,1.565,0.9
428.1186,0,6.56,444,0.019378,2.18,1.1457,89.95,504,6225,1.031,1.091
428.3217393,0,40.5992,317000,0.565342,49.76,1.0358,89.74,118.688,5662,0.806,0.808
428.379308,0,4.066,387,0.019261,2,1.0315,89.95,588,5574,0.953,0.798
429.60143,0,18.11,1000,0.028607,2.74,1.0729,89.99,186.4,5587,0.877,0.891
431.51734,0,16.42,5330,0.071738,10.28,1.1999,89.74,159.7,6221,1.312,1.24
431.78556,0,9.135,333,0.016648,1.36,1.0429,89.95,360.2,5642,0.747,0.811
432.074696,0,4.763,1090,0.029576,2.39,1.0423,89.95,705.24,5183,0.739,0.818
432.42787,0,19.63,110,0.010304,1.14,1.1457,89.66,120,6263,1.009,1.068
432.96732,0,10.85,866,0.026088,1.64,0.9487,89.96,308,4403,0.576,0.606
432.96905,0,20.76,258,0.014757,1.43,1.1163,89.85,148.6,5580,0.886,0.989
433.220461,0,2.725,725,0.024338,2.07,1.0084,89.99,1225,5232,0.777,0.727
434.28175,0,8.14,663,0.023645,1.94,0.9941,89.95,398,5544,0.75,0.693
434.39148,0,13.02,120,0.016734,1.59,1.0834,88.81,54.9,5971,0.868,0.898
435.50635,0,34.16,554,0.021393,2.06,1.1173,89.95,98.5,5750,0.882,0.98
436.18813,0,11.35,118,0.010045,1.64,1.1232,89.95,295.1,6499,1.497,0.993
436.42852,0,13.8,164,0.011866,1.26,1.1288,89.95,226.8,5997,0.971,1.004
437.5158614,,4.16,,,,,,,,,
438.00974,0,11.46,79.2,0.009376,0.73,0.9936,89.95,155.5,5260,0.717,0.68
438.81524,0,6.75,333,0.016477,1.36,1.0225,89.95,502.3,5324,0.755,0.739
438.98396,0,9.62,745,0.025486,32.58,1.6209,89.95,303,5053,11.706,2.939
439.1076969,0,26.2259,69800,0.278895,24.7,1.0862,89.38,129.87,5810,0.811,0.885
439.21978,0,9.392,342,0.017205,1.81,1.1379,89.95,348.7,6553,0.962,1.017
440.171272,0,12.217,784,0.032546,5.97,1.1446,89.49,107.1,6261,1.679,1.03
440.584562,0,10.534,65.9,0.007642,1.67,1.5031,89.99,321.4,9935,1.996,2.332
440.650872,,4.07,,,,,,,,,
440.7843755,0,21.693,2580,0.047554,7.23,1.1455,89.84,148.7,6340,1.393,1.031
441.17369,0,14.82,702,0.024204,2.27,1.1175,89.95,222,5610,0.858,0.953
441.61919,0,5.372,820,0.026475,1.71,0.9487,89.95,562,4351,0.592,0.582
441.877824,0,6.647,1300,0.570375,39.55,0.9718,89.38,171.8,4437,0.635,0.627
443.66,0,7.99,361,0.212181,33.2,1.1554,89.23,88.5,6743,1.433,1.043
444.04257,0,10.9,417,0.018717,1.48,1.0603,89.95,316.4,5776,0.726,0.807
444.46522,0,0.767,4080,0.37036,30.17,1.0697,89.95,2162.9,5134,0.746,0.836
444.89411,0,7.937,363,0.017657,4.7,1.2223,89.95,417,6195,2.439,1.23
445.21685,0,16.37,212,0.013227,1.37,1.061,90,210.5,5670,0.95,0.802
445.351255,0,6.516,420,0.019095,3.66,1.2938,89.95,524.5,7202,1.755,1.454
447.97028,0,10.857,513,0.020665,2,1.1358,90,321.66,5911,0.887,0.972
449.01499,0,12.58,94.2,0.008921,1.04,1.137,89.95,268.7,6031,1.068,0.972
449.557346,0,17.227,1190,0.033612,55.33,1.5967,89.74,153.4,5323,15.075,2.683
449.57274,0,9.328,221,0.013581,3.08,1.1848,89.95,365.41,5691,2.079,1.096
449.87203,0,6.539,1130,0.030192,2.59,1.0903,89.95,536.61,5310,0.786,0.853
451.86579,0,13.47,80,0.008445,1.85,1.4744,89.95,239.5,9024,2.005,2.092
452.10093,0,12.69,464,0.019881,2.08,1.135,89.95,276,6276,0.956,0.953
452.30053,0,5.918,809,0.027418,2.29,1.093,89.95,459,5396,0.766,0.859
452.40428,0,17.2,217,0.014068,1.58,1.1753,89.95,163.7,6195,1.029,1.051
452.65206,0,19.87,175,0.012781,2.41,1.2591,89.73,135.8,6664,1.73,1.3
453.54212,0,17.026,861,0.02813,9.23,1.3292,89.78,164.9,5874,3.006,1.519
453.64875,0,18.34,523,0.021572,2.18,1.1591,89.82,166.2,6060,0.925,1.008
454.244158,0,3.399,241,0.014333,2.93,1.1956,89.95,1035.6,6446,1.874,1.103
455.195496,0,3.565,294,0.015827,2.09,1.1739,89.95,989.4,6478,1.209,1.035
455.27405,0,2.4,366,0.01719,1.54,1.1097,89.95,1430,5178,0.818,0.879
455.62395,0,13.07,1110,0.030751,3,1.153,89.93,259.6,5883,0.892,0.985
455.7707644,0,5.1149,341,0.018657,5.34,1.3393,89.89,427.796479,6785,2.623,1.542
456.55308,0,4.435,116,0.010443,1.48,1.117,89.93,593,5678,1.298,0.891
456.5734,0,5.465,398,0.017864,7.88,1.1533,89.95,640,5002,4.042,0.979
457.513348,0,5.763,563,0.029487,25.18,1.4802,89.95,224,5047,7.821,2.064
458.16754,0,6.97,683,0.023647,2.11,1.1212,89.95,508,5536,0.816,0.895
459.23193,0,17.722,419,0.021668,2.64,1.1341,89.38,103.9,6067,1.116,0.922
460.77905,0,15.541,239,0.014303,4.24,1.3221,89.91,217.7,6126,2.717,1.449
461.13781,0,12.91,408,0.018131,1.26,1.0274,90,278,4988,0.636,0.678
461.1417,0,3.875,382,0.017587,7.1,1.0992,89.95,925,5071,3.698,0.832
462.12069,0,10.42,634,0.023097,2.46,1.1265,90,346.7,6079,0.974,0.892
462.12345,0,8.46,699,0.023288,1.9,1.0574,89.95,415,4547,0.747,0.737
462.2605215,,4.05,,,,,,,,,
462.463589,0,5.007,1020,0.029198,8.92,1.103,89.97,673,5059,2.799,0.834
466.002988,0,10.278,2360,0.051475,4.92,1.1654,89.76,206,5830,0.876,0.97
466.08101,0,23.69,180,0.012285,2.13,1.2343,89.95,151.5,6098,1.59,1.152
466.90824,0,2.64,660,0.023109,2.19,1.0865,89.95,1377,5340,0.867,0.783
466.9407,0,30.56,979,0.028736,2.9,1.1156,89.95,115.13,5729,0.923,0.848
469.52303,0,5.487,356,0.018607,2.1,1.2207,89.91,462,6197,1.035,1.096
469.61309,0,13.709,1230,0.038837,3.24,1.117,89.61,133.1,5474,0.763,0.847
470.65357,0,3.458,985,0.028801,2.99,1.1952,89.95,1057,6039,0.951,1.027
471.37787,0,16.91,103,0.009206,1.31,1.213,89.95,214,5831,1.305,1.071
471.39698,0,10.714,330,0.016945,1.87,1.2155,89.95,322,6587,1.008,1.078
471.65421,0,3.456,480,0.022794,4.11,1.2082,89.92,594,6061,1.653,1.056
471.9507625,,5.03,,,,,,,,,
472.071079,0,5.759,253,0.014666,2.01,1.2977,89.96,587,6186,1.253,1.305
472.2265706,0,4.8732,156000,0.523956,48.18,1.1601,89.95,922.9,5763,0.842,0.937
472.6038,0,12.15,672,0.024179,2.28,1.1718,89.9,269,5764,0.863,0.959
473.56314,0,5.087,327,0.016791,5.39,1.4084,89.99,714,7056,2.937,1.657
473.95103,0,11.778,331,0.016809,3.32,1.2827,89.95,308,6513,1.81,1.252
474.22897,0,13.05,475,0.019837,2,1.2067,89.95,277.9,5818,0.925,1.039
474.96952,0,4.58,595,0.02321,2.44,1.1933,89.95,674,6287,0.962,1.002
475.91706,0,22.86,967,0.257403,28.22,1.1377,88.52,47.2,5334,1.004,0.865
476.39752,0,12.13,288,0.01567,1.82,1.2101,89.95,296.8,6300,1.064,1.034
476.727302,0,9.327,1040,0.02892,23.42,1.3199,90,401.8,5068,7.417,1.347
476.80454,0,10.65,144,0.011335,1.12,1.1453,89.95,287,5806,0.901,0.881
476.91977,0,5.07,194,0.013209,2.49,1.2893,89.95,607,6282,1.725,1.257
478.7918502,,4.06,,,,,,,,,
480.03759,0,16.25,717,0.024293,1.14,0.9212,89.95,223.5,3622,0.43,0.451
480.19416,0,10.76,372,0.017731,1.79,1.203,89.95,343,6072,0.923,1.005
482.51701,0,14.791,573,0.021978,2.3,1.2182,89.95,253.8,6168,0.96,1.034
482.62011,0,12.86,324,0.016595,1.98,1.2328,89.95,287,6315,1.095,1.066
483.36405,0,15.61,285,0.01617,1.27,1.1172,89.82,191.5,5700,0.718,0.806
484.172005,0,4.566,518,0.02095,2.38,1.2567,89.95,770,5858,1.04,1.126
484.5833593,,3.2,,,,,,,,,
485.52409,0,11.04,4150,70.387939,6149.09,1.1661,85.37,930,5227,0.8,0.894
485.57785,0,6.67,853,0.027518,2.18,1.1213,89.95,474,5255,0.727,0.8
485.91276,0,2.42,1370,0.0353,3.61,1.221,89.95,1295,5957,0.937,1.026
485.92297,0,3.756,123,0.010284,1.07,1.1294,89.95,893,5551,0.957,0.811
486.12702,0,9.495,121,0.01017,1.18,1.1989,89.95,369,6008,1.062,0.972
486.77832,0,15.29,371,0.017214,9.3,1.4638,89.95,243.7,5039,4.95,1.765
487.83894,0,32.77,453,0.019229,3.94,1.2051,89.95,115.03,5421,1.877,0.978
488.67353,0,12.35,691,0.02411,2.03,1.1542,89.91,280.8,5218,0.772,0.867
490.63941,0,16.5,269,0.014583,7.67,1.3982,90,230,5037,4.817,1.513
491.08027,0,7.42,336,0.017054,1.86,1.1779,89.95,469,5931,0.997,0.904
491.52571,0,12.43,457,0.019534,1.43,1.0629,89.95,273,4541,0.669,0.661
491.6151681,,6.31,,,,,,,,,
492.23808,0,12.53,677,0.023522,2.19,1.1939,89.95,307.1,5609,0.854,0.937
492.25299,0,5.077,373,0.017612,1.8,1.2046,89.95,735,5755,0.936,0.961
493.30572,0,5.425,405,0.018001,1.08,0.9988,89.95,670,4558,0.548,0.544
493.74242,0,5.685,506,0.02019,7.15,1.2355,89.95,658,5015,3.243,1.031
494.165759,0,2.239,1440,0.03547,4.5,1.313,89.99,1603,6392,1.162,1.232
494.485085,0,3.905,385,0.018057,5.03,1.374,90,984.7,6303,2.553,1.414
494.62409,0,8.36,307,0.015815,1.04,1.0274,89.95,421,4302,0.604,0.589
495.06538,0,21.09,417,0.018892,2,1.2451,89.89,172.2,6075,0.969,1.048
495.40462,0,0.63,904,1.35192,152.21,1.2628,89.95,2188,6225,1.031,1.091
495.51899,0,3.592,298,0.016489,2.94,1.2514,89.95,861,6043,1.634,1.062
495.662346,0,4.428,676,0.030468,2.73,1.1347,89.84,344,5515,0.82,0.791
495.71095,0,4.514,443,0.020671,4.41,1.2788,89.93,609,6054,1.953,1.135
495.854189,0,8.65,549,0.021121,2.41,1.2057,90,447,5613,1.044,0.948
496.17566,0,11.63,293,0.016053,3.46,1.3248,89.95,302,6643,1.976,1.259
498.24938,0,8.73,523,0.020265,14.02,1.551,89.95,441,4949,6.334,2
498.27269,0,8.92,534,0.020824,2.12,1.2449,89.95,435,5618,0.932,1.033
498.391282,0,6.135,1590,0.05053,17.14,1.3893,89.79,267,5134,3.107,1.438
498.68845,0,17.88,548,0.021483,2.44,1.2722,89.95,216.3,6184,1.038,1.1
499.47338,0,12.248,1660,0.041532,3.71,1.2023,89.78,210,5251,0.817,0.926
499.88159,0,13.39,184,0.013178,2.61,1.3018,89.82,216,6486,1.812,1.174
501.0764745,,3.21,,,,,,,,,
501.51698,0,3.809,487,0.020118,1.99,1.1825,89.95,1023,5796,0.906,0.876
501.90703,0,12.43,307,0.016146,1.83,1.2422,89.95,312.5,6316,1.036,1.01
